type;n;algo;threshold;time_ms
random;16800;intro;16;0
random;16900;intro;16;0
random;17000;intro;16;0
random;17100;intro;16;0
random;17200;intro;16;0
random;17300;intro;16;0
random;17400;intro;16;0
random;17500;intro;16;0
random;17600;intro;16;0
random;17700;intro;16;0
random;17800;intro;16;0
random;17900;intro;16;0
random;18000;intro;16;0
random;18100;intro;16;0
random;18200;intro;16;0
random;18300;intro;16;0
random;18400;intro;16;0
random;18500;intro;16;0
random;18600;intro;16;0
random;18700;intro;16;0
random;18800;intro;16;0
random;18900;intro;16;0
random;19000;intro;16;0
random;19100;intro;16;0
random;19200;intro;16;0
random;19300;intro;16;0
random;19400;intro;16;0
random;19500;intro;16;0
random;19600;intro;16;0
random;19700;intro;16;0
random;19800;intro;16;0
random;19900;intro;16;0
random;20000;intro;16;0
random;20100;intro;16;0
random;20200;intro;16;0
random;20300;intro;16;0
random;20400;intro;16;0
random;20500;intro;16;0
random;20600;intro;16;0
random;20700;intro;16;0
random;20800;intro;16;0
random;20900;intro;16;0
random;21000;intro;16;0
random;21100;intro;16;0
random;21200;intro;16;0
random;21300;intro;16;0
random;21400;intro;16;0
random;21500;intro;16;0
random;21600;intro;16;0
random;21700;intro;16;0
random;21800;intro;16;0
random;21900;intro;16;0
random;22000;intro;16;0
random;22100;intro;16;0
random;22200;intro;16;0
random;22300;intro;16;0
random;22400;intro;16;0
random;22500;intro;16;0
random;22600;intro;16;0
random;22700;intro;16;0
random;22800;intro;16;0
random;22900;intro;16;0
random;23000;intro;16;0
random;23100;intro;16;0
random;23200;intro;16;0
random;23300;intro;16;0
random;23400;intro;16;0
random;23500;intro;16;0
random;23600;intro;16;0
random;23700;intro;16;0
random;23800;intro;16;0
random;23900;intro;16;0
random;24000;intro;16;0
random;24100;intro;16;0
random;24200;intro;16;0
random;24300;intro;16;0
random;24400;intro;16;0
random;24500;intro;16;0
random;24600;intro;16;0
random;24700;intro;16;0
random;24800;intro;16;0
random;24900;intro;16;0
random;25000;intro;16;1
random;25100;intro;16;0
random;25200;intro;16;0
random;25300;intro;16;0
random;25400;intro;16;1
random;25500;intro;16;1
random;25600;intro;16;1
random;25700;intro;16;1
random;25800;intro;16;1
random;25900;intro;16;1
random;26000;intro;16;1
random;26100;intro;16;1
random;26200;intro;16;1
random;26300;intro;16;1
random;26400;intro;16;1
random;26500;intro;16;1
random;26600;intro;16;1
random;26700;intro;16;1
random;26800;intro;16;1
random;26900;intro;16;1
random;27000;intro;16;1
random;27100;intro;16;1
random;27200;intro;16;1
random;27300;intro;16;1
random;27400;intro;16;1
random;27500;intro;16;1
random;27600;intro;16;1
random;27700;intro;16;1
random;27800;intro;16;1
random;27900;intro;16;1
random;28000;intro;16;1
random;28100;intro;16;1
random;28200;intro;16;1
random;28300;intro;16;1
random;28400;intro;16;1
random;28500;intro;16;1
random;28600;intro;16;1
random;28700;intro;16;1
random;28800;intro;16;1
random;28900;intro;16;1
random;29000;intro;16;1
random;29100;intro;16;1
random;29200;intro;16;1
random;29300;intro;16;1
random;29400;intro;16;1
random;29500;intro;16;1
random;29600;intro;16;1
random;29700;intro;16;1
random;29800;intro;16;1
random;29900;intro;16;1
random;30000;intro;16;1
random;30100;intro;16;1
random;30200;intro;16;1
random;30300;intro;16;1
random;30400;intro;16;1
random;30500;intro;16;1
random;30600;intro;16;1
random;30700;intro;16;1
random;30800;intro;16;1
random;30900;intro;16;1
random;31000;intro;16;1
random;31100;intro;16;1
random;31200;intro;16;1
random;31300;intro;16;1
random;31400;intro;16;1
random;31500;intro;16;1
random;31600;intro;16;1
random;31700;intro;16;1
random;31800;intro;16;1
random;31900;intro;16;1
random;32000;intro;16;1
random;32100;intro;16;1
random;32200;intro;16;1
random;32300;intro;16;1
random;32400;intro;16;1
random;32500;intro;16;1
random;32600;intro;16;1
random;32700;intro;16;1
random;32800;intro;16;1
random;32900;intro;16;1
random;33000;intro;16;1
random;33100;intro;16;1
random;33200;intro;16;1
random;33300;intro;16;1
random;33400;intro;16;1
random;33500;intro;16;1
random;33600;intro;16;1
random;33700;intro;16;1
random;33800;intro;16;1
random;33900;intro;16;1
random;34000;intro;16;1
random;34100;intro;16;1
random;34200;intro;16;1
random;34300;intro;16;1
random;34400;intro;16;1
random;34500;intro;16;1
random;34600;intro;16;1
random;34700;intro;16;1
random;34800;intro;16;1
random;34900;intro;16;1
random;35000;intro;16;1
random;35100;intro;16;1
random;35200;intro;16;1
random;35300;intro;16;1
random;35400;intro;16;1
random;35500;intro;16;1
random;35600;intro;16;1
random;35700;intro;16;1
random;35800;intro;16;1
random;35900;intro;16;1
random;36000;intro;16;1
random;36100;intro;16;1
random;36200;intro;16;1
random;36300;intro;16;1
random;36400;intro;16;1
random;36500;intro;16;1
random;36600;intro;16;1
random;36700;intro;16;1
random;36800;intro;16;1
random;36900;intro;16;1
random;37000;intro;16;1
random;37100;intro;16;1
random;37200;intro;16;1
random;37300;intro;16;1
random;37400;intro;16;1
random;37500;intro;16;1
random;37600;intro;16;1
random;37700;intro;16;1
random;37800;intro;16;1
random;37900;intro;16;1
random;38000;intro;16;1
random;38100;intro;16;1
random;38200;intro;16;1
random;38300;intro;16;1
random;38400;intro;16;1
random;38500;intro;16;1
random;38600;intro;16;1
random;38700;intro;16;1
random;38800;intro;16;1
random;38900;intro;16;1
random;39000;intro;16;1
random;39100;intro;16;1
random;39200;intro;16;1
random;39300;intro;16;1
random;39400;intro;16;1
random;39500;intro;16;1
random;39600;intro;16;1
random;39700;intro;16;1
random;39800;intro;16;1
random;39900;intro;16;1
random;40000;intro;16;1
random;40100;intro;16;1
random;40200;intro;16;1
random;40300;intro;16;1
random;40400;intro;16;1
random;40500;intro;16;1
random;40600;intro;16;1
random;40700;intro;16;1
random;40800;intro;16;1
random;40900;intro;16;1
random;41000;intro;16;1
random;41100;intro;16;1
random;41200;intro;16;1
random;41300;intro;16;1
random;41400;intro;16;1
random;41500;intro;16;1
random;41600;intro;16;1
random;41700;intro;16;1
random;41800;intro;16;1
random;41900;intro;16;1
random;42000;intro;16;1
random;42100;intro;16;1
random;42200;intro;16;1
random;42300;intro;16;1
random;42400;intro;16;1
random;42500;intro;16;1
random;42600;intro;16;1
random;42700;intro;16;1
random;42800;intro;16;1
random;42900;intro;16;1
random;43000;intro;16;1
random;43100;intro;16;1
random;43200;intro;16;1
random;43300;intro;16;1
random;43400;intro;16;1
random;43500;intro;16;1
random;43600;intro;16;1
random;43700;intro;16;1
random;43800;intro;16;1
random;43900;intro;16;1
random;44000;intro;16;1
random;44100;intro;16;1
random;44200;intro;16;1
random;44300;intro;16;1
random;44400;intro;16;1
random;44500;intro;16;1
random;44600;intro;16;1
random;44700;intro;16;1
random;44800;intro;16;1
random;44900;intro;16;1
random;45000;intro;16;1
random;45100;intro;16;1
random;45200;intro;16;1
random;45300;intro;16;1
random;45400;intro;16;1
random;45500;intro;16;1
random;45600;intro;16;1
random;45700;intro;16;1
random;45800;intro;16;1
random;45900;intro;16;1
random;46000;intro;16;1
random;46100;intro;16;1
random;46200;intro;16;1
random;46300;intro;16;1
random;46400;intro;16;1
random;46500;intro;16;1
random;46600;intro;16;1
random;46700;intro;16;1
random;46800;intro;16;1
random;46900;intro;16;1
random;47000;intro;16;1
random;47100;intro;16;1
random;47200;intro;16;1
random;47300;intro;16;1
random;47400;intro;16;1
random;47500;intro;16;1
random;47600;intro;16;1
random;47700;intro;16;1
random;47800;intro;16;1
random;47900;intro;16;1
random;48000;intro;16;1
random;48100;intro;16;1
random;48200;intro;16;1
random;48300;intro;16;1
random;48400;intro;16;1
random;48500;intro;16;1
random;48600;intro;16;1
random;48700;intro;16;1
random;48800;intro;16;1
random;48900;intro;16;1
random;49000;intro;16;1
random;49100;intro;16;1
random;49200;intro;16;1
random;49300;intro;16;1
random;49400;intro;16;1
random;49500;intro;16;1
random;49600;intro;16;2
random;49700;intro;16;1
random;49800;intro;16;1
random;49900;intro;16;2
random;50000;intro;16;1
random;50100;intro;16;2
random;50200;intro;16;2
random;50300;intro;16;2
random;50400;intro;16;2
random;50500;intro;16;2
random;50600;intro;16;2
random;50700;intro;16;2
random;50800;intro;16;2
random;50900;intro;16;2
random;51000;intro;16;2
random;51100;intro;16;2
random;51200;intro;16;2
random;51300;intro;16;2
random;51400;intro;16;2
random;51500;intro;16;2
random;51600;intro;16;2
random;51700;intro;16;2
random;51800;intro;16;2
random;51900;intro;16;2
random;52000;intro;16;2
random;52100;intro;16;2
random;52200;intro;16;2
random;52300;intro;16;2
random;52400;intro;16;2
random;52500;intro;16;2
random;52600;intro;16;2
random;52700;intro;16;2
random;52800;intro;16;2
random;52900;intro;16;2
random;53000;intro;16;2
random;53100;intro;16;2
random;53200;intro;16;2
random;53300;intro;16;2
random;53400;intro;16;2
random;53500;intro;16;2
random;53600;intro;16;2
random;53700;intro;16;2
random;53800;intro;16;2
random;53900;intro;16;2
random;54000;intro;16;2
random;54100;intro;16;2
random;54200;intro;16;2
random;54300;intro;16;2
random;54400;intro;16;2
random;54500;intro;16;2
random;54600;intro;16;2
random;54700;intro;16;2
random;54800;intro;16;2
random;54900;intro;16;2
random;55000;intro;16;2
random;55100;intro;16;2
random;55200;intro;16;2
random;55300;intro;16;2
random;55400;intro;16;2
random;55500;intro;16;2
random;55600;intro;16;2
random;55700;intro;16;2
random;55800;intro;16;2
random;55900;intro;16;2
random;56000;intro;16;2
random;56100;intro;16;2
random;56200;intro;16;2
random;56300;intro;16;2
random;56400;intro;16;2
random;56500;intro;16;2
random;56600;intro;16;2
random;56700;intro;16;2
random;56800;intro;16;2
random;56900;intro;16;2
random;57000;intro;16;2
random;57100;intro;16;2
random;57200;intro;16;2
random;57300;intro;16;2
random;57400;intro;16;2
random;57500;intro;16;2
random;57600;intro;16;2
random;57700;intro;16;2
random;57800;intro;16;2
random;57900;intro;16;2
random;58000;intro;16;2
random;58100;intro;16;2
random;58200;intro;16;2
random;58300;intro;16;2
random;58400;intro;16;2
random;58500;intro;16;2
random;58600;intro;16;2
random;58700;intro;16;2
random;58800;intro;16;2
random;58900;intro;16;2
random;59000;intro;16;2
random;59100;intro;16;2
random;59200;intro;16;2
random;59300;intro;16;2
random;59400;intro;16;2
random;59500;intro;16;2
random;59600;intro;16;2
random;59700;intro;16;2
random;59800;intro;16;2
random;59900;intro;16;2
random;60000;intro;16;2
random;60100;intro;16;2
random;60200;intro;16;2
random;60300;intro;16;2
random;60400;intro;16;2
random;60500;intro;16;2
random;60600;intro;16;2
random;60700;intro;16;2
random;60800;intro;16;2
random;60900;intro;16;2
random;61000;intro;16;2
random;61100;intro;16;2
random;61200;intro;16;2
random;61300;intro;16;2
random;61400;intro;16;2
random;61500;intro;16;2
random;61600;intro;16;2
random;61700;intro;16;2
random;61800;intro;16;2
random;61900;intro;16;2
random;62000;intro;16;2
random;62100;intro;16;2
random;62200;intro;16;2
random;62300;intro;16;2
random;62400;intro;16;2
random;62500;intro;16;2
random;62600;intro;16;2
random;62700;intro;16;2
random;62800;intro;16;2
random;62900;intro;16;2
random;63000;intro;16;2
random;63100;intro;16;2
random;63200;intro;16;2
random;63300;intro;16;2
random;63400;intro;16;2
random;63500;intro;16;2
random;63600;intro;16;2
random;63700;intro;16;2
random;63800;intro;16;2
random;63900;intro;16;2
random;64000;intro;16;2
random;64100;intro;16;2
random;64200;intro;16;2
random;64300;intro;16;2
random;64400;intro;16;2
random;64500;intro;16;2
random;64600;intro;16;2
random;64700;intro;16;2
random;64800;intro;16;2
random;64900;intro;16;2
random;65000;intro;16;2
random;65100;intro;16;2
random;65200;intro;16;2
random;65300;intro;16;2
random;65400;intro;16;2
random;65500;intro;16;2
random;65600;intro;16;2
random;65700;intro;16;2
random;65800;intro;16;2
random;65900;intro;16;2
random;66000;intro;16;2
random;66100;intro;16;2
random;66200;intro;16;2
random;66300;intro;16;2
random;66400;intro;16;2
random;66500;intro;16;2
random;66600;intro;16;2
random;66700;intro;16;2
random;66800;intro;16;2
random;66900;intro;16;2
random;67000;intro;16;2
random;67100;intro;16;2
random;67200;intro;16;2
random;67300;intro;16;2
random;67400;intro;16;2
random;67500;intro;16;2
random;67600;intro;16;2
random;67700;intro;16;2
random;67800;intro;16;2
random;67900;intro;16;2
random;68000;intro;16;2
random;68100;intro;16;2
random;68200;intro;16;2
random;68300;intro;16;2
random;68400;intro;16;2
random;68500;intro;16;2
random;68600;intro;16;2
random;68700;intro;16;2
random;68800;intro;16;2
random;68900;intro;16;2
random;69000;intro;16;2
random;69100;intro;16;2
random;69200;intro;16;2
random;69300;intro;16;2
random;69400;intro;16;2
random;69500;intro;16;2
random;69600;intro;16;2
random;69700;intro;16;2
random;69800;intro;16;2
random;69900;intro;16;2
random;70000;intro;16;2
random;70100;intro;16;2
random;70200;intro;16;2
random;70300;intro;16;2
random;70400;intro;16;2
random;70500;intro;16;2
random;70600;intro;16;2
random;70700;intro;16;2
random;70800;intro;16;2
random;70900;intro;16;2
random;71000;intro;16;2
random;71100;intro;16;2
random;71200;intro;16;2
random;71300;intro;16;2
random;71400;intro;16;2
random;71500;intro;16;2
random;71600;intro;16;2
random;71700;intro;16;2
random;71800;intro;16;2
random;71900;intro;16;2
random;72000;intro;16;2
random;72100;intro;16;2
random;72200;intro;16;2
random;72300;intro;16;2
random;72400;intro;16;2
random;72500;intro;16;2
random;72600;intro;16;2
random;72700;intro;16;2
random;72800;intro;16;2
random;72900;intro;16;2
random;73000;intro;16;2
random;73100;intro;16;2
random;73200;intro;16;2
random;73300;intro;16;2
random;73400;intro;16;2
random;73500;intro;16;2
random;73600;intro;16;2
random;73700;intro;16;2
random;73800;intro;16;2
random;73900;intro;16;2
random;74000;intro;16;2
random;74100;intro;16;3
random;74200;intro;16;2
random;74300;intro;16;2
random;74400;intro;16;2
random;74500;intro;16;2
random;74600;intro;16;3
random;74700;intro;16;3
random;74800;intro;16;3
random;74900;intro;16;3
random;75000;intro;16;2
random;75100;intro;16;3
random;75200;intro;16;3
random;75300;intro;16;2
random;75400;intro;16;3
random;75500;intro;16;3
random;75600;intro;16;3
random;75700;intro;16;3
random;75800;intro;16;3
random;75900;intro;16;2
random;76000;intro;16;3
random;76100;intro;16;3
random;76200;intro;16;3
random;76300;intro;16;3
random;76400;intro;16;3
random;76500;intro;16;3
random;76600;intro;16;3
random;76700;intro;16;3
random;76800;intro;16;3
random;76900;intro;16;3
random;77000;intro;16;3
random;77100;intro;16;3
random;77200;intro;16;3
random;77300;intro;16;3
random;77400;intro;16;3
random;77500;intro;16;3
random;77600;intro;16;3
random;77700;intro;16;3
random;77800;intro;16;3
random;77900;intro;16;3
random;78000;intro;16;3
random;78100;intro;16;3
random;78200;intro;16;3
random;78300;intro;16;3
random;78400;intro;16;3
random;78500;intro;16;3
random;78600;intro;16;3
random;78700;intro;16;3
random;78800;intro;16;3
random;78900;intro;16;3
random;79000;intro;16;3
random;79100;intro;16;3
random;79200;intro;16;3
random;79300;intro;16;3
random;79400;intro;16;3
random;79500;intro;16;3
random;79600;intro;16;3
random;79700;intro;16;3
random;79800;intro;16;3
random;79900;intro;16;3
random;80000;intro;16;3
random;80100;intro;16;3
random;80200;intro;16;3
random;80300;intro;16;3
random;80400;intro;16;3
random;80500;intro;16;3
random;80600;intro;16;3
random;80700;intro;16;3
random;80800;intro;16;3
random;80900;intro;16;3
random;81000;intro;16;3
random;81100;intro;16;3
random;81200;intro;16;3
random;81300;intro;16;3
random;81400;intro;16;3
random;81500;intro;16;3
random;81600;intro;16;3
random;81700;intro;16;3
random;81800;intro;16;3
random;81900;intro;16;3
random;82000;intro;16;3
random;82100;intro;16;3
random;82200;intro;16;3
random;82300;intro;16;3
random;82400;intro;16;3
random;82500;intro;16;3
random;82600;intro;16;3
random;82700;intro;16;3
random;82800;intro;16;3
random;82900;intro;16;3
random;83000;intro;16;3
random;83100;intro;16;3
random;83200;intro;16;3
random;83300;intro;16;3
random;83400;intro;16;3
random;83500;intro;16;3
random;83600;intro;16;3
random;83700;intro;16;3
random;83800;intro;16;3
random;83900;intro;16;3
random;84000;intro;16;3
random;84100;intro;16;3
random;84200;intro;16;3
random;84300;intro;16;3
random;84400;intro;16;3
random;84500;intro;16;3
random;84600;intro;16;3
random;84700;intro;16;3
random;84800;intro;16;3
random;84900;intro;16;3
random;85000;intro;16;3
random;85100;intro;16;3
random;85200;intro;16;3
random;85300;intro;16;3
random;85400;intro;16;3
random;85500;intro;16;3
random;85600;intro;16;3
random;85700;intro;16;3
random;85800;intro;16;3
random;85900;intro;16;3
random;86000;intro;16;3
random;86100;intro;16;3
random;86200;intro;16;3
random;86300;intro;16;3
random;86400;intro;16;3
random;86500;intro;16;3
random;86600;intro;16;3
random;86700;intro;16;3
random;86800;intro;16;3
random;86900;intro;16;3
random;87000;intro;16;3
random;87100;intro;16;3
random;87200;intro;16;3
random;87300;intro;16;3
random;87400;intro;16;3
random;87500;intro;16;3
random;87600;intro;16;3
random;87700;intro;16;3
random;87800;intro;16;3
random;87900;intro;16;3
random;88000;intro;16;3
random;88100;intro;16;3
random;88200;intro;16;3
random;88300;intro;16;3
random;88400;intro;16;3
random;88500;intro;16;3
random;88600;intro;16;3
random;88700;intro;16;3
random;88800;intro;16;3
random;88900;intro;16;3
random;89000;intro;16;3
random;89100;intro;16;3
random;89200;intro;16;3
random;89300;intro;16;3
random;89400;intro;16;3
random;89500;intro;16;3
random;89600;intro;16;3
random;89700;intro;16;3
random;89800;intro;16;3
random;89900;intro;16;3
random;90000;intro;16;3
random;90100;intro;16;3
random;90200;intro;16;3
random;90300;intro;16;3
random;90400;intro;16;3
random;90500;intro;16;3
random;90600;intro;16;3
random;90700;intro;16;3
random;90800;intro;16;3
random;90900;intro;16;3
random;91000;intro;16;3
random;91100;intro;16;3
random;91200;intro;16;3
random;91300;intro;16;3
random;91400;intro;16;3
random;91500;intro;16;3
random;91600;intro;16;3
random;91700;intro;16;3
random;91800;intro;16;3
random;91900;intro;16;3
random;92000;intro;16;3
random;92100;intro;16;3
random;92200;intro;16;3
random;92300;intro;16;3
random;92400;intro;16;3
random;92500;intro;16;3
random;92600;intro;16;3
random;92700;intro;16;3
random;92800;intro;16;3
random;92900;intro;16;3
random;93000;intro;16;3
random;93100;intro;16;3
random;93200;intro;16;3
random;93300;intro;16;3
random;93400;intro;16;3
random;93500;intro;16;3
random;93600;intro;16;3
random;93700;intro;16;3
random;93800;intro;16;3
random;93900;intro;16;3
random;94000;intro;16;3
random;94100;intro;16;3
random;94200;intro;16;3
random;94300;intro;16;3
random;94400;intro;16;3
random;94500;intro;16;3
random;94600;intro;16;3
random;94700;intro;16;3
random;94800;intro;16;3
random;94900;intro;16;3
random;95000;intro;16;3
random;95100;intro;16;3
random;95200;intro;16;3
random;95300;intro;16;3
random;95400;intro;16;3
random;95500;intro;16;3
random;95600;intro;16;3
random;95700;intro;16;3
random;95800;intro;16;3
random;95900;intro;16;3
random;96000;intro;16;3
random;96100;intro;16;4
random;96200;intro;16;3
random;96300;intro;16;3
random;96400;intro;16;3
random;96500;intro;16;4
random;96600;intro;16;4
random;96700;intro;16;4
random;96800;intro;16;3
random;96900;intro;16;3
random;97000;intro;16;3
random;97100;intro;16;4
random;97200;intro;16;3
random;97300;intro;16;4
random;97400;intro;16;4
random;97500;intro;16;4
random;97600;intro;16;4
random;97700;intro;16;4
random;97800;intro;16;3
random;97900;intro;16;4
random;98000;intro;16;4
random;98100;intro;16;4
random;98200;intro;16;4
random;98300;intro;16;4
random;98400;intro;16;4
random;98500;intro;16;3
random;98600;intro;16;4
random;98700;intro;16;4
random;98800;intro;16;4
random;98900;intro;16;4
random;99000;intro;16;4
random;99100;intro;16;4
random;99200;intro;16;4
random;99300;intro;16;4
random;99400;intro;16;4
random;99500;intro;16;4
random;99600;intro;16;4
random;99700;intro;16;4
random;99800;intro;16;4
random;99900;intro;16;4
random;100000;intro;16;4
reversed;500;quick;0;0
reversed;600;quick;0;0
reversed;700;quick;0;0
reversed;800;quick;0;0
reversed;900;quick;0;0
reversed;1000;quick;0;0
reversed;1100;quick;0;0
reversed;1200;quick;0;0
reversed;1300;quick;0;0
reversed;1400;quick;0;0
reversed;1500;quick;0;0
reversed;1600;quick;0;0
reversed;1700;quick;0;0
reversed;1800;quick;0;0
reversed;1900;quick;0;0
reversed;2000;quick;0;0
reversed;2100;quick;0;0
reversed;2200;quick;0;0
reversed;2300;quick;0;0
reversed;2400;quick;0;0
reversed;2500;quick;0;0
reversed;2600;quick;0;0
reversed;2700;quick;0;0
reversed;2800;quick;0;0
reversed;2900;quick;0;0
reversed;3000;quick;0;0
reversed;3100;quick;0;0
reversed;3200;quick;0;0
reversed;3300;quick;0;0
reversed;3400;quick;0;0
reversed;3500;quick;0;0
reversed;3600;quick;0;0
reversed;3700;quick;0;0
reversed;3800;quick;0;0
reversed;3900;quick;0;0
reversed;4000;quick;0;0
reversed;4100;quick;0;0
reversed;4200;quick;0;0
reversed;4300;quick;0;0
reversed;4400;quick;0;0
reversed;4500;quick;0;0
reversed;4600;quick;0;0
reversed;4700;quick;0;0
reversed;4800;quick;0;0
reversed;4900;quick;0;0
reversed;5000;quick;0;0
reversed;5100;quick;0;0
reversed;5200;quick;0;0
reversed;5300;quick;0;0
reversed;5400;quick;0;0
reversed;5500;quick;0;0
reversed;5600;quick;0;0
reversed;5700;quick;0;0
reversed;5800;quick;0;0
reversed;5900;quick;0;0
reversed;6000;quick;0;0
reversed;6100;quick;0;0
reversed;6200;quick;0;0
reversed;6300;quick;0;0
reversed;6400;quick;0;0
reversed;6500;quick;0;0
reversed;6600;quick;0;0
reversed;6700;quick;0;0
reversed;6800;quick;0;0
reversed;6900;quick;0;0
reversed;7000;quick;0;0
reversed;7100;quick;0;0
reversed;7200;quick;0;0
reversed;7300;quick;0;0
reversed;7400;quick;0;0
reversed;7500;quick;0;0
reversed;7600;quick;0;0
reversed;7700;quick;0;0
reversed;7800;quick;0;0
reversed;7900;quick;0;0
reversed;8000;quick;0;0
reversed;8100;quick;0;0
reversed;8200;quick;0;0
reversed;8300;quick;0;0
reversed;8400;quick;0;0
reversed;8500;quick;0;0
reversed;8600;quick;0;0
reversed;8700;quick;0;0
reversed;8800;quick;0;0
reversed;8900;quick;0;0
reversed;9000;quick;0;0
reversed;9100;quick;0;0
reversed;9200;quick;0;0
reversed;9300;quick;0;0
reversed;9400;quick;0;0
reversed;9500;quick;0;0
reversed;9600;quick;0;0
reversed;9700;quick;0;0
reversed;9800;quick;0;0
reversed;9900;quick;0;0
reversed;10000;quick;0;0
reversed;10100;quick;0;0
reversed;10200;quick;0;0
reversed;10300;quick;0;0
reversed;10400;quick;0;0
reversed;10500;quick;0;0
reversed;10600;quick;0;0
reversed;10700;quick;0;0
reversed;10800;quick;0;0
reversed;10900;quick;0;0
reversed;11000;quick;0;0
reversed;11100;quick;0;0
reversed;11200;quick;0;0
reversed;11300;quick;0;0
reversed;11400;quick;0;0
reversed;11500;quick;0;0
reversed;11600;quick;0;0
reversed;11700;quick;0;0
reversed;11800;quick;0;0
reversed;11900;quick;0;0
reversed;12000;quick;0;0
reversed;12100;quick;0;0
reversed;12200;quick;0;0
reversed;12300;quick;0;0
reversed;12400;quick;0;0
reversed;12500;quick;0;0
reversed;12600;quick;0;0
reversed;12700;quick;0;0
reversed;12800;quick;0;0
reversed;12900;quick;0;0
reversed;13000;quick;0;0
reversed;13100;quick;0;0
reversed;13200;quick;0;0
reversed;13300;quick;0;0
reversed;13400;quick;0;0
reversed;13500;quick;0;0
reversed;13600;quick;0;0
reversed;13700;quick;0;0
reversed;13800;quick;0;0
reversed;13900;quick;0;0
reversed;14000;quick;0;0
reversed;14100;quick;0;0
reversed;14200;quick;0;0
reversed;14300;quick;0;0
reversed;14400;quick;0;0
reversed;14500;quick;0;0
reversed;14600;quick;0;0
reversed;14700;quick;0;0
reversed;14800;quick;0;0
reversed;14900;quick;0;0
reversed;15000;quick;0;0
reversed;15100;quick;0;0
reversed;15200;quick;0;0
reversed;15300;quick;0;0
reversed;15400;quick;0;0
reversed;15500;quick;0;0
reversed;15600;quick;0;0
reversed;15700;quick;0;0
reversed;15800;quick;0;0
reversed;15900;quick;0;0
reversed;16000;quick;0;0
reversed;16100;quick;0;0
reversed;16200;quick;0;0
reversed;16300;quick;0;0
reversed;16400;quick;0;0
reversed;16500;quick;0;0
reversed;16600;quick;0;0
reversed;16700;quick;0;0
reversed;16800;quick;0;0
reversed;16900;quick;0;0
reversed;17000;quick;0;0
reversed;17100;quick;0;0
reversed;17200;quick;0;0
reversed;17300;quick;0;0
reversed;17400;quick;0;0
reversed;17500;quick;0;0
reversed;17600;quick;0;0
reversed;17700;quick;0;0
reversed;17800;quick;0;0
reversed;17900;quick;0;0
reversed;18000;quick;0;0
reversed;18100;quick;0;0
reversed;18200;quick;0;0
reversed;18300;quick;0;0
reversed;18400;quick;0;0
reversed;18500;quick;0;0
reversed;18600;quick;0;0
reversed;18700;quick;0;0
reversed;18800;quick;0;0
reversed;18900;quick;0;0
reversed;19000;quick;0;0
reversed;19100;quick;0;0
reversed;19200;quick;0;0
reversed;19300;quick;0;0
reversed;19400;quick;0;0
reversed;19500;quick;0;0
reversed;19600;quick;0;0
reversed;19700;quick;0;0
reversed;19800;quick;0;0
reversed;19900;quick;0;0
reversed;20000;quick;0;0
reversed;20100;quick;0;0
reversed;20200;quick;0;0
reversed;20300;quick;0;0
reversed;20400;quick;0;0
reversed;20500;quick;0;0
reversed;20600;quick;0;0
reversed;20700;quick;0;0
reversed;20800;quick;0;0
reversed;20900;quick;0;0
reversed;21000;quick;0;0
reversed;21100;quick;0;0
reversed;21200;quick;0;0
reversed;21300;quick;0;0
reversed;21400;quick;0;0
reversed;21500;quick;0;0
reversed;21600;quick;0;0
reversed;21700;quick;0;0
reversed;21800;quick;0;0
reversed;21900;quick;0;0
reversed;22000;quick;0;0
reversed;22100;quick;0;0
reversed;22200;quick;0;0
reversed;22300;quick;0;0
reversed;22400;quick;0;0
reversed;22500;quick;0;0
reversed;22600;quick;0;0
reversed;22700;quick;0;0
reversed;22800;quick;0;0
reversed;22900;quick;0;0
reversed;23000;quick;0;0
reversed;23100;quick;0;0
reversed;23200;quick;0;0
reversed;23300;quick;0;0
reversed;23400;quick;0;0
reversed;23500;quick;0;0
reversed;23600;quick;0;0
reversed;23700;quick;0;0
reversed;23800;quick;0;0
reversed;23900;quick;0;0
reversed;24000;quick;0;0
reversed;24100;quick;0;0
reversed;24200;quick;0;0
reversed;24300;quick;0;0
reversed;24400;quick;0;0
reversed;24500;quick;0;0
reversed;24600;quick;0;0
reversed;24700;quick;0;0
reversed;24800;quick;0;0
reversed;24900;quick;0;0
reversed;25000;quick;0;0
reversed;25100;quick;0;0
reversed;25200;quick;0;0
reversed;25300;quick;0;0
reversed;25400;quick;0;0
reversed;25500;quick;0;0
reversed;25600;quick;0;0
reversed;25700;quick;0;0
reversed;25800;quick;0;0
reversed;25900;quick;0;0
reversed;26000;quick;0;0
reversed;26100;quick;0;0
reversed;26200;quick;0;0
reversed;26300;quick;0;0
reversed;26400;quick;0;0
reversed;26500;quick;0;0
reversed;26600;quick;0;0
reversed;26700;quick;0;0
reversed;26800;quick;0;0
reversed;26900;quick;0;0
reversed;27000;quick;0;0
reversed;27100;quick;0;0
reversed;27200;quick;0;0
reversed;27300;quick;0;0
reversed;27400;quick;0;0
reversed;27500;quick;0;0
reversed;27600;quick;0;0
reversed;27700;quick;0;0
reversed;27800;quick;0;0
reversed;27900;quick;0;0
reversed;28000;quick;0;0
reversed;28100;quick;0;0
reversed;28200;quick;0;0
reversed;28300;quick;0;0
reversed;28400;quick;0;0
reversed;28500;quick;0;0
reversed;28600;quick;0;0
reversed;28700;quick;0;0
reversed;28800;quick;0;0
reversed;28900;quick;0;0
